deflector_ra,deflector_dec,deflector_z,deflector_q,deflector_pa,deflector_vdisp,deflector_rband_abs_mag,deflector_Re,deflector_thetaE,deflector_thetaE_autolens,deflector_slope,deflector_einstein_mass,deflector_shear1,deflector_shear2,source_z,source_max_image_multiplicity,source_ra,source_dec,source_relative_x,source_relative_y,source_pa,source_q,source_Re,source_sersic_index,source_mStar,source_SFR_100,source_metallicity,deflector_app_mag_VIS,source_app_mag_VIS,source_app_mag_F106,source_app_mag_F129,source_app_mag_F158,source_app_mag_g,source_app_mag_r,source_app_mag_i,source_app_mag_z,IC_Euclid,IC_CSST,IC_Roman,IC_nofactor_Euclid,IC_nofactor_CSST,IC_nofactor_Roman,origin_batch
18.76501492044971,0.519344062346704,0.6121196200841891,0.790645019015567,263.19481891180965,228.7480601797529,-22.853323368092813,0.638500696724662,0.5358756661874744,0.5388925440612085,1.9529851608761304,142329616112.76376,-0.0527281456018547,0.0244553143906046,1.0762043410008597,2,-1.7998147371248054,-1.938002295249704,-0.0631051963316586,0.049218612263413,130.8936974786131,0.42996391271379,0.3407660347800776,0.5072351357958853,9.151248198063424,0.198040845343992,-0.0911885441677818,20.66302791859935,24.73654055996965,23.98515141450976,24.378303854281672,24.24789925507797,24.74902752956281,24.859139331176813,24.61293126451637,24.156885314131824,139.60929948933077,107.14092116621605,374.9007744375758,88.28125,67.75003156167152,237.06665039062503,R1
7.384973601545957,13.217772958740184,0.6413410004818414,0.8335680130970913,88.78553673202549,315.19952759415355,-24.428088318662887,1.02182929726634,0.8982205517962478,0.920327190687372,2.2293361407895844,462435853327.044,0.019057455211167,-0.0444989574591401,1.0410312059300078,2,-1.5880067023424482,-1.3033691808264003,-0.146990382406642,0.0562525178454009,9.622202662555985,0.3373267190576967,0.5583827977080916,0.3281953598726567,9.65680909247699,0.2393716387294578,0.1420436052708029,19.27662732927016,24.096318628241647,23.01950750069496,22.826929961132883,22.91940527629093,24.72443097945592,24.49016936207728,23.971981981231377,23.307420552077225,175.1213762528062,0.0,877.6289054268765,106.25,0.0,532.476806640625,R1
6.554590862047673,1.6697254390028995,1.1178821395100735,0.8162963303970212,145.34802013589635,265.84635071614184,-23.61111265503116,0.5243612626037464,0.4780108147573395,0.4486475744619025,1.5968167704677991,207986191952.7157,-0.0487603884384913,-0.0115793026425983,1.6819424891024664,2,-1.4557721335096387,-0.8404495588729864,-0.0577472527996114,0.0241022985689731,137.8291329668314,0.2728668827133109,0.2149634364435388,1.334945998118399,9.257548622769372,0.6888410522030531,-0.0257580440922661,22.94126612590225,24.01974008086976,23.711110525609083,23.593508583839487,23.64568867712597,24.02630233424136,24.02445457023062,24.00301693644967,23.94284578514231,269.85393569240813,631.9726223451264,582.6368632316544,129.296875,302.8011614695114,279.1625976562501,R1
10.330458394195478,7.298118478823401,1.019448961624643,0.7828270334633292,282.97965726332484,214.25602027070445,-22.55080669544437,0.4882090022517289,0.6261723860069851,0.6393311376920123,2.0798844038373407,173711573497.6472,0.0174055335358156,0.008302199048706,3.0246141132752173,2,-1.5494870879229588,-0.8228686356457084,-0.2353814329351777,0.0608192478423585,21.18845377520451,0.7633179359799678,0.2550942879428104,1.2203507058157197,9.399065439930066,1.0954875,-0.5976293507962269,23.428486499835945,24.537001680782392,24.32018325346225,24.137049282429462,23.765080712539334,24.98804707362591,24.63080847497273,24.46935572535012,24.383268477646546,189.92707821464305,207.9169016910548,531.2175938434203,75.78125000000003,82.95922232041411,211.95678710937503,R1
5.521573013166677,12.172387729996244,0.4734879622421237,0.9465851314298772,295.919086563417,278.41755827645216,-23.967031668062944,0.7151794211868545,1.492396410009919,1.5033815344516432,2.095352206052913,516092670923.1542,-0.0494144385765645,-0.0287068717409659,2.191364655497851,2,-1.5167096568124996,-1.073275222601008,-0.0611589253800559,-0.0177206464670121,60.45777051877003,0.1669280809780803,0.1639090601940684,1.0619585327394108,10.171751,0.9285972380138816,-0.1908204635363862,18.58518679028902,25.28801157314452,24.91457746436828,24.25573689481818,23.662376533067068,25.59438906629685,25.371767472183137,25.23820155148267,25.109646760610133,1282.653388467663,2111.513736785746,3556.2393724863955,139.84375,230.2118419391491,387.725830078125,R1
4.327855647465144,15.529624461655684,0.7013227302606856,0.7315855186856499,164.2173725763124,194.33006086903697,-22.185726510480084,0.3760205277982972,0.5585131030396717,0.5504285747758961,1.834498299025508,113430498742.28354,-0.0136803862360466,-0.0410102691305613,1.9922248450458384,2,-1.8486806685772168,-0.9271535651613086,0.0614707364306355,-0.1357993808783764,25.080555824168822,0.1059012686197772,0.1892800612512909,0.707714715148429,9.586854089405486,0.8226860598819997,-0.4998395701953251,21.893840763270124,24.46665139150632,24.506247805309343,23.80894107562378,23.838461909938164,24.45680738072433,24.34891562928704,24.672795278870336,24.902617711824824,204.4695511406712,367.9007047114265,451.00445264621993,70.31250000000001,126.51281403863148,155.09033203125,R1
16.51321302118443,10.998548116939116,0.5935892613467786,0.7615366938474736,349.95681187445325,180.2575009011361,-21.89444132665481,0.4030360651945166,0.4772935494714498,0.4949887309762806,2.2094056809793807,77617390452.68823,0.0428695010298012,-0.0329817684717792,1.5585170984136163,2,-1.6955697406267347,-0.9161184984409368,0.2056629713331759,0.5000748517744569,148.81380793903816,0.4957267584299962,0.4764395320958737,0.531310773300039,10.23067273554216,0.7256695182528022,0.1772533645327934,21.498635815075065,23.02530770762232,22.5247163317642,22.22830045084404,22.14913956288116,23.31711365592843,23.287614809188213,22.9448306427292,22.86294551264636,116.87995744153714,167.350444236072,301.5403980152677,112.50000000000004,161.07915667213734,290.24047851562506,R1
14.280095427769396,7.853569589334453,0.7917654358773969,0.9235078430418512,222.4763804634858,251.98415920845,-23.361538865376392,0.5354259632591067,0.9977843153115644,1.0022932957992217,1.96391390578416,356344849351.3316,-0.0047165479510037,-0.0769057858286252,2.745413863950027,2,-1.3457156578843614,-0.6251024821481567,0.0563273771097883,0.1753634891339395,133.88074810663468,0.4257342485868418,0.2503120749164372,0.5535050944818641,9.752631030112347,1.4148147068424148,-0.2909835512624475,21.25608039622946,25.07993124675849,24.87459995771434,24.517058827842447,23.9496880454839,25.54463189629386,25.17305519716737,24.99653683880183,25.001510812679424,430.1359619611854,232.52825765180705,1310.0328391480352,107.421875,58.07145562428987,327.166748046875,R1
10.756862802189882,11.30772130668746,0.2837012420060952,0.5600331887234771,312.9933543930429,340.65903458102184,-25.09073673511297,0.8566306630441816,2.1646400375600416,2.279694310942536,2.0286097900673337,810850823181.9558,0.0277272977354772,0.0228226634949828,0.9664052879209966,2,-1.893436507409161,-0.2780360379171414,0.3986314871899488,-0.529606222344392,136.72876636795974,0.1887404620629867,0.1513431448533612,1.8976866158138648,8.518282447798924,-0.4349785,-1.150906881013376,15.84991387932147,25.372595212964107,24.813495499661247,24.748449893298,24.828278904161703,25.903918332341124,25.59575010501967,25.130382676417284,25.10189101709452,1465.1201557732495,1749.4702801784065,4360.791869266866,97.265625,116.14291124857972,289.501953125,R1
17.884582238372726,1.4140751997048149,0.3758331981166365,0.9227994763287924,251.1613357495641,233.4407001446355,-23.09003256465349,0.6229678145588919,0.5618436079509534,0.5690377024712137,2.295310694689806,119210865479.68176,-0.0296819202931555,0.0210038160337426,0.6261132008396111,2,-1.839280415494855,-0.3709140589865847,-0.4868699886035443,-0.1008103907129909,17.587129986118278,0.5474033725980505,0.1863477399259994,3.069411993078956,9.674916068180362,1.2828380297659971,-0.011656973,18.68991225246236,22.577142060680885,21.6803072296173,21.365553177998763,20.85039696937708,24.203729188882345,23.194387361818176,22.28202066571912,21.985812339376945,338.76246711105216,515.0983572418529,1163.6759131022031,110.93750000000004,168.68375205150866,381.0791015625,R1
